
2024/ 5/21, 13:48:35 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/21, 14:49:13 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	
48	0	21.000000	18.375000	11110000010111010101
49	0	21.000000	15.750000	11110000010111010101
50	0	21.000000	18.375000	11110000010111010101
51	0	21.000000	18.375000	11110000010111010101
52	0	21.000000	15.750000	11110000010111010101
53	0	21.000000	21.000000	11110000010111010101
54	0	21.000000	13.125000	11110000010111010101
55	0	21.000000	21.000000	11110000010111010101
56	0	21.000000	10.500000	11110000010111010101
57	0	21.000000	10.500000	11110000010111010101
58	0	21.000000	10.500000	11110000010111010101
59	0	21.000000	10.500000	11110000010111010101
60	0	21.000000	13.125000	11110000010111010101
61	0	21.000000	15.750000	11110000010111010101
62	0	21.000000	15.750000	11110000010111010101
63	0	21.000000	15.750000	11110000010111010101
64	0	21.000000	13.125000	11110000010111010101
65	0	21.000000	15.750000	11110000010111010101
66	0	21.000000	21.000000	11110000010111010101
67	0	21.000000	15.750000	11110000010111010101
68	0	21.000000	13.125000	11110000010111010101
69	0	21.000000	18.375000	11110000010111010101
70	0	21.000000	10.500000	11110000010111010101
71	0	21.000000	15.750000	11110000010111010101
72	0	21.000000	10.500000	11110000010111010101
73	0	21.000000	15.750000	11110000010111010101
74	0	21.000000	10.500000	11110000010111010101
75	0	21.000000	10.500000	11110000010111010101
76	0	21.000000	18.375000	11110000010111010101
77	0	21.000000	15.750000	11110000010111010101
78	0	21.000000	18.375000	11110000010111010101
79	0	21.000000	13.125000	11110000010111010101
80	0	21.000000	18.375000	11110000010111010101
81	0	21.000000	18.375000	11110000010111010101
82	0	21.000000	18.375000	11110000010111010101
83	0	21.000000	18.375000	11110000010111010101
84	0	21.000000	15.750000	11110000010111010101
85	0	21.000000	13.125000	11110000010111010101
86	0	21.000000	10.500000	11110000010111010101
87	0	21.000000	15.750000	11110000010111010101
88	0	21.000000	15.750000	11110000010111010101
89	0	21.000000	15.750000	11110000010111010101
90	0	21.000000	18.375000	11110000010111010101
91	0	21.000000	18.375000	11110000010111010101
92	0	21.000000	15.750000	11110000010111010101
93	0	21.000000	10.500000	11110000010111010101
94	0	21.000000	15.750000	11110000010111010101
95	0	21.000000	21.000000	11110000010111010101
96	0	21.000000	7.875000	11110000010111010101
97	0	21.000000	15.750000	11110000010111010101
98	0	21.000000	15.750000	11110000010111010101
99	0	21.000000	15.750000	11110000010111010101

2024/ 5/30, 16:41: 2 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/30, 16:43:19 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	
0	0	21.000000	5.250000	10101111110111100101
1	0	21.000000	15.750000	10101111110111100101
2	0	21.000000	21.000000	10101111110111100101
3	0	21.000000	18.375000	10101111110111100101
4	0	21.000000	13.125000	10101111110111100101
5	0	21.000000	18.375000	10101111110111100101
6	0	21.000000	13.125000	10101111110111100101
7	0	21.000000	15.750000	10101111110111100101
8	0	21.000000	18.375000	10101111110111100101
9	0	21.000000	13.125000	10101111110111100101
10	0	21.000000	13.125000	10101111110111100101
11	0	21.000000	10.500000	10101111110111100101
12	0	21.000000	18.375000	10101111110111100101
13	0	21.000000	15.750000	10101111110111100101
14	0	21.000000	15.750000	10101111110111100101
15	0	21.000000	15.750000	10101111110111100101
16	0	21.000000	15.750000	10101111110111100101
17	0	21.000000	15.750000	10101111110111100101
18	0	21.000000	21.000000	10101111110111100101
19	0	21.000000	18.375000	10101111110111100101
20	0	21.000000	15.750000	10101111110111100101
21	0	21.000000	15.750000	10101111110111100101
22	0	21.000000	15.750000	10101111110111100101
23	0	21.000000	15.750000	10101111110111100101
24	0	21.000000	15.750000	10101111110111100101
25	0	21.000000	10.500000	10101111110111100101
26	0	21.000000	13.125000	10101111110111100101
27	0	21.000000	21.000000	10101111110111100101
28	0	21.000000	18.375000	10101111110111100101
29	0	21.000000	18.375000	10101111110111100101
30	0	21.000000	15.750000	10101111110111100101
31	0	21.000000	7.875000	10101111110111100101
32	0	21.000000	5.250000	10101111110111100101
33	0	21.000000	15.750000	10101111110111100101
34	0	21.000000	15.750000	10101111110111100101
35	0	21.000000	13.125000	10101111110111100101
36	0	21.000000	15.750000	10101111110111100101
37	0	21.000000	15.750000	10101111110111100101
38	0	21.000000	15.750000	10101111110111100101
39	0	21.000000	13.125000	10101111110111100101
40	0	21.000000	13.125000	10101111110111100101
41	0	21.000000	21.000000	10101111110111100101
42	0	21.000000	13.125000	10101111110111100101
43	0	21.000000	18.375000	10101111110111100101
44	0	21.000000	18.375000	10101111110111100101
45	0	21.000000	10.500000	10101111110111100101
46	0	21.000000	15.750000	10101111110111100101
47	0	21.000000	13.125000	10101111110111100101
48	0	21.000000	18.375000	10101111110111100101
49	0	21.000000	15.750000	10101111110111100101
50	0	21.000000	18.375000	10101111110111100101
51	0	21.000000	15.750000	10101111110111100101
52	0	21.000000	18.375000	10101111110111100101
53	0	21.000000	15.750000	10101111110111100101
54	0	21.000000	15.750000	10101111110111100101
55	0	21.000000	15.750000	10101111110111100101
56	0	21.000000	18.375000	10101111110111100101
57	0	21.000000	18.375000	10101111110111100101
58	0	21.000000	21.000000	10101111110111100101
59	0	21.000000	13.125000	10101111110111100101
60	0	21.000000	18.375000	10101111110111100101
61	0	21.000000	18.375000	10101111110111100101
62	0	21.000000	18.375000	10101111110111100101
63	0	21.000000	13.125000	10101111110111100101
64	0	21.000000	18.375000	10101111110111100101
65	0	21.000000	18.375000	10101111110111100101
66	0	21.000000	15.750000	10101111110111100101
67	0	21.000000	18.375000	10101111110111100101
68	0	21.000000	13.125000	10101111110111100101
69	0	21.000000	15.750000	10101111110111100101
70	0	21.000000	18.375000	10101111110111100101
71	0	21.000000	10.500000	10101111110111100101
72	0	21.000000	10.500000	10101111110111100101
73	0	21.000000	15.750000	10101111110111100101
74	0	21.000000	13.125000	10101111110111100101
75	0	21.000000	15.750000	10101111110111100101
76	0	21.000000	21.000000	10101111110111100101
77	0	21.000000	13.125000	10101111110111100101
78	0	21.000000	18.375000	10101111110111100101
79	0	21.000000	15.750000	10101111110111100101
80	0	21.000000	10.500000	10101111110111100101
81	0	21.000000	18.375000	10101111110111100101
82	0	21.000000	15.750000	10101111110111100101
83	0	21.000000	18.375000	10101111110111100101
84	0	21.000000	15.750000	10101111110111100101
85	0	21.000000	10.500000	10101111110111100101
86	0	21.000000	15.750000	10101111110111100101
87	0	21.000000	15.750000	10101111110111100101
88	0	21.000000	7.875000	10101111110111100101
89	0	21.000000	15.750000	10101111110111100101
90	0	21.000000	15.750000	10101111110111100101
91	0	21.000000	21.000000	10101111110111100101
92	0	21.000000	18.375000	10101111110111100101
93	0	21.000000	13.125000	10101111110111100101
94	0	21.000000	15.750000	10101111110111100101
95	0	21.000000	13.125000	10101111110111100101
96	0	21.000000	10.500000	10101111110111100101
97	0	21.000000	15.750000	10101111110111100101
98	0	21.000000	18.375000	10101111110111100101
99	0	21.000000	13.125000	10101111110111100101

2024/ 5/30, 16:48: 1 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/30, 17: 5: 7 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	
0	0	21.000000	5.250000	10100010101100101001
1	0	21.000000	15.750000	10100010101100101001
2	0	21.000000	15.750000	10100010101100101001
3	0	21.000000	13.125000	10100010101100101001
4	0	21.000000	18.375000	10100010101100101001
5	0	21.000000	7.875000	10100010101100101001
6	0	21.000000	18.375000	10100010101100101001
7	0	21.000000	5.250000	10100010101100101001
8	0	21.000000	18.375000	10100010101100101001
9	0	21.000000	15.750000	10100010101100101001
10	0	21.000000	13.125000	10100010101100101001
11	0	21.000000	15.750000	10100010101100101001
12	0	21.000000	18.375000	10100010101100101001
13	0	21.000000	21.000000	10100010101100101001
14	0	21.000000	21.000000	10100010101100101001
15	0	21.000000	18.375000	10100010101100101001
16	0	21.000000	18.375000	10100010101100101001
17	0	21.000000	13.125000	10100010101100101001
18	0	21.000000	15.750000	10100010101100101001
19	0	21.000000	13.125000	10100010101100101001
20	0	21.000000	13.125000	10100010101100101001
21	0	21.000000	13.125000	10100010101100101001
22	0	21.000000	18.375000	10100010101100101001
23	0	21.000000	15.750000	10100010101100101001
24	0	21.000000	18.375000	10100010101100101001
25	0	21.000000	15.750000	10100010101100101001
26	0	21.000000	10.500000	10100010101100101001
27	0	21.000000	10.500000	10100010101100101001
28	0	21.000000	18.375000	10100010101100101001
29	0	21.000000	15.750000	10100010101100101001
30	0	21.000000	7.875000	10100010101100101001
31	0	21.000000	10.500000	10100010101100101001
32	0	21.000000	18.375000	10100010101100101001
33	0	21.000000	15.750000	10100010101100101001
34	0	21.000000	15.750000	10100010101100101001
35	0	21.000000	15.750000	10100010101100101001
36	0	21.000000	15.750000	10100010101100101001
37	0	21.000000	15.750000	10100010101100101001
38	0	21.000000	21.000000	10100010101100101001
39	0	21.000000	10.500000	10100010101100101001
40	0	21.000000	15.750000	10100010101100101001
41	0	21.000000	21.000000	10100010101100101001
42	0	21.000000	21.000000	10100010101100101001
43	0	21.000000	13.125000	10100010101100101001
44	0	21.000000	18.375000	10100010101100101001
45	0	21.000000	13.125000	10100010101100101001
46	0	21.000000	18.375000	10100010101100101001
47	0	21.000000	18.375000	10100010101100101001
48	0	21.000000	10.500000	10100010101100101001
49	0	21.000000	15.750000	10100010101100101001
50	0	21.000000	18.375000	10100010101100101001
51	0	21.000000	21.000000	10100010101100101001
52	0	21.000000	15.750000	10100010101100101001
53	0	21.000000	5.250000	10100010101100101001
54	0	21.000000	13.125000	10100010101100101001
55	0	21.000000	21.000000	10100010101100101001
56	0	21.000000	18.375000	10100010101100101001
57	0	21.000000	15.750000	10100010101100101001
58	0	21.000000	18.375000	10100010101100101001
59	0	21.000000	15.750000	10100010101100101001
60	0	21.000000	15.750000	10100010101100101001
61	0	21.000000	18.375000	10100010101100101001
62	0	21.000000	13.125000	10100010101100101001
63	0	21.000000	15.750000	10100010101100101001
64	0	21.000000	10.500000	10100010101100101001
65	0	21.000000	18.375000	10100010101100101001
66	0	21.000000	18.375000	10100010101100101001
67	0	21.000000	21.000000	10100010101100101001
68	0	21.000000	13.125000	10100010101100101001
69	0	21.000000	15.750000	10100010101100101001
70	0	21.000000	15.750000	10100010101100101001
71	0	21.000000	15.750000	10100010101100101001
72	0	21.000000	13.125000	10100010101100101001
73	0	21.000000	18.375000	10100010101100101001
74	0	21.000000	15.750000	10100010101100101001
75	0	21.000000	18.375000	10100010101100101001
76	0	21.000000	18.375000	10100010101100101001
77	0	21.000000	10.500000	10100010101100101001
78	0	21.000000	18.375000	10100010101100101001
79	0	21.000000	21.000000	10100010101100101001
80	0	21.000000	15.750000	10100010101100101001
81	0	21.000000	18.375000	10100010101100101001
82	0	21.000000	15.750000	10100010101100101001
83	0	21.000000	13.125000	10100010101100101001
84	0	21.000000	15.750000	10100010101100101001
85	0	21.000000	21.000000	10100010101100101001
86	0	21.000000	13.125000	10100010101100101001
87	0	21.000000	15.750000	10100010101100101001
88	0	21.000000	13.125000	10100010101100101001
89	0	21.000000	15.750000	10100010101100101001
90	0	21.000000	21.000000	10100010101100101001
91	0	21.000000	18.375000	10100010101100101001
92	0	21.000000	15.750000	10100010101100101001
93	0	21.000000	15.750000	10100010101100101001
94	0	21.000000	21.000000	10100010101100101001
95	0	21.000000	18.375000	10100010101100101001
96	0	21.000000	18.375000	10100010101100101001
97	0	21.000000	7.875000	10100010101100101001
98	0	21.000000	10.500000	10100010101100101001
99	0	21.000000	15.750000	10100010101100101001

2024/ 5/30, 17: 5:15 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	
0	1	21.000000	10.500000	10111011010101011101
1	0	21.000000	13.125000	10111011010101011101
2	0	21.000000	18.375000	10111011010101011101

2024/ 5/30, 17:11:29 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/30, 17:12:28 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/30, 17:12:33 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/30, 17:12:53 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/30, 17:16:55 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/30, 17:18:38 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	
0	0	21.000000	18.375000	10011111101101110011
1	0	21.000000	10.500000	10011111101101110011
2	0	21.000000	18.375000	10011111101101110011
3	0	21.000000	10.500000	10011111101101110011
4	0	21.000000	15.750000	10011111101101110011
5	0	21.000000	18.375000	10011111101101110011
6	0	21.000000	18.375000	10011111101101110011
7	0	21.000000	15.750000	10011111101101110011
8	0	21.000000	10.500000	10011111101101110011
9	0	21.000000	21.000000	10011111101101110011
10	0	21.000000	18.375000	10011111101101110011
11	0	21.000000	15.750000	10011111101101110011
12	0	21.000000	18.375000	10011111101101110011
13	0	21.000000	13.125000	10011111101101110011
14	0	21.000000	18.375000	10011111101101110011
15	0	21.000000	13.125000	10011111101101110011
16	0	21.000000	21.000000	10011111101101110011
17	0	21.000000	18.375000	10011111101101110011
18	0	21.000000	21.000000	10011111101101110011
19	0	21.000000	18.375000	10011111101101110011
20	0	21.000000	13.125000	10011111101101110011
21	0	21.000000	18.375000	10011111101101110011
22	0	21.000000	13.125000	10011111101101110011
23	0	21.000000	18.375000	10011111101101110011
24	0	21.000000	21.000000	10011111101101110011
25	0	21.000000	18.375000	10011111101101110011
26	0	21.000000	15.750000	10011111101101110011
27	0	21.000000	7.875000	10011111101101110011
28	0	21.000000	10.500000	10011111101101110011
29	0	21.000000	18.375000	10011111101101110011
30	0	21.000000	15.750000	10011111101101110011
31	0	21.000000	15.750000	10011111101101110011
32	0	21.000000	13.125000	10011111101101110011
33	0	21.000000	13.125000	10011111101101110011
34	0	21.000000	15.750000	10011111101101110011
35	0	21.000000	13.125000	10011111101101110011
36	0	21.000000	10.500000	10011111101101110011
37	0	21.000000	15.750000	10011111101101110011
38	0	21.000000	7.875000	10011111101101110011
39	0	21.000000	21.000000	10011111101101110011
40	0	21.000000	15.750000	10011111101101110011
41	0	21.000000	13.125000	10011111101101110011
42	0	21.000000	13.125000	10011111101101110011
43	0	21.000000	18.375000	10011111101101110011
44	0	21.000000	15.750000	10011111101101110011
45	0	21.000000	18.375000	10011111101101110011
46	0	21.000000	18.375000	10011111101101110011
47	0	21.000000	13.125000	10011111101101110011
48	0	21.000000	13.125000	10011111101101110011
49	0	21.000000	21.000000	10011111101101110011
50	0	21.000000	15.750000	10011111101101110011
51	0	21.000000	10.500000	10011111101101110011
52	0	21.000000	13.125000	10011111101101110011
53	0	21.000000	15.750000	10011111101101110011
54	0	21.000000	10.500000	10011111101101110011
55	0	21.000000	15.750000	10011111101101110011
56	0	21.000000	10.500000	10011111101101110011
57	0	21.000000	18.375000	10011111101101110011
58	0	21.000000	15.750000	10011111101101110011
59	0	21.000000	15.750000	10011111101101110011
60	0	21.000000	13.125000	10011111101101110011
61	0	21.000000	21.000000	10011111101101110011
62	0	21.000000	7.875000	10011111101101110011
63	0	21.000000	15.750000	10011111101101110011
64	0	21.000000	18.375000	10011111101101110011
65	0	21.000000	15.750000	10011111101101110011
66	0	21.000000	15.750000	10011111101101110011
67	0	21.000000	18.375000	10011111101101110011
68	0	21.000000	13.125000	10011111101101110011
69	0	21.000000	7.875000	10011111101101110011
70	0	21.000000	18.375000	10011111101101110011
71	0	21.000000	15.750000	10011111101101110011
72	0	21.000000	13.125000	10011111101101110011
73	0	21.000000	13.125000	10011111101101110011
74	0	21.000000	15.750000	10011111101101110011
75	0	21.000000	10.500000	10011111101101110011
76	0	21.000000	15.750000	10011111101101110011
77	0	21.000000	13.125000	10011111101101110011
78	0	21.000000	18.375000	10011111101101110011
79	0	21.000000	18.375000	10011111101101110011
80	0	21.000000	10.500000	10011111101101110011
81	0	21.000000	13.125000	10011111101101110011
82	0	21.000000	15.750000	10011111101101110011
83	0	21.000000	18.375000	10011111101101110011
84	0	21.000000	21.000000	10011111101101110011
85	0	21.000000	13.125000	10011111101101110011
86	0	21.000000	15.750000	10011111101101110011
87	0	21.000000	15.750000	10011111101101110011
88	0	21.000000	18.375000	10011111101101110011
89	0	21.000000	13.125000	10011111101101110011
90	0	21.000000	7.875000	10011111101101110011
91	0	21.000000	13.125000	10011111101101110011
92	0	21.000000	15.750000	10011111101101110011
93	0	21.000000	7.875000	10011111101101110011
94	0	21.000000	13.125000	10011111101101110011
95	0	21.000000	15.750000	10011111101101110011
96	0	21.000000	15.750000	10011111101101110011
97	0	21.000000	10.500000	10011111101101110011
98	0	21.000000	18.375000	10011111101101110011
99	0	21.000000	18.375000	10011111101101110011

2024/ 5/30, 17:18:43 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	
0	0	21.000000	10.500000	11100000001110001000
1	0	21.000000	13.125000	11100000001110001000
2	0	21.000000	10.500000	11100000001110001000
3	0	21.000000	18.375000	11100000001110001000
4	0	21.000000	7.875000	11100000001110001000
5	0	21.000000	18.375000	11100000001110001000
6	0	21.000000	13.125000	11100000001110001000
7	0	21.000000	10.500000	11100000001110001000
8	0	21.000000	13.125000	11100000001110001000
9	0	21.000000	15.750000	11100000001110001000
10	0	21.000000	10.500000	11100000001110001000
11	0	21.000000	18.375000	11100000001110001000
12	0	21.000000	13.125000	11100000001110001000
13	0	21.000000	7.875000	11100000001110001000
14	0	21.000000	18.375000	11100000001110001000
15	0	21.000000	15.750000	11100000001110001000
16	0	21.000000	21.000000	11100000001110001000
17	0	21.000000	13.125000	11100000001110001000
18	0	21.000000	15.750000	11100000001110001000
19	0	21.000000	18.375000	11100000001110001000
20	0	21.000000	15.750000	11100000001110001000
21	0	21.000000	13.125000	11100000001110001000
22	0	21.000000	13.125000	11100000001110001000
23	0	21.000000	18.375000	11100000001110001000
24	0	21.000000	18.375000	11100000001110001000
25	0	21.000000	15.750000	11100000001110001000
26	0	21.000000	10.500000	11100000001110001000
27	0	21.000000	10.500000	11100000001110001000
28	0	21.000000	21.000000	11100000001110001000
29	0	21.000000	15.750000	11100000001110001000
30	0	21.000000	18.375000	11100000001110001000
31	0	21.000000	13.125000	11100000001110001000
32	0	21.000000	13.125000	11100000001110001000
33	0	21.000000	15.750000	11100000001110001000
34	0	21.000000	15.750000	11100000001110001000
35	0	21.000000	13.125000	11100000001110001000
36	0	21.000000	15.750000	11100000001110001000
37	0	21.000000	15.750000	11100000001110001000
38	0	21.000000	10.500000	11100000001110001000
39	0	21.000000	13.125000	11100000001110001000
40	0	21.000000	13.125000	11100000001110001000
41	0	21.000000	13.125000	11100000001110001000
42	0	21.000000	10.500000	11100000001110001000
43	0	21.000000	18.375000	11100000001110001000
44	0	21.000000	15.750000	11100000001110001000
45	0	21.000000	15.750000	11100000001110001000
46	0	21.000000	13.125000	11100000001110001000
47	0	21.000000	13.125000	11100000001110001000
48	0	21.000000	15.750000	11100000001110001000
49	0	21.000000	15.750000	11100000001110001000
50	0	21.000000	15.750000	11100000001110001000
51	0	21.000000	18.375000	11100000001110001000
52	0	21.000000	18.375000	11100000001110001000
53	0	21.000000	18.375000	11100000001110001000
54	0	21.000000	13.125000	11100000001110001000
55	0	21.000000	18.375000	11100000001110001000
56	0	21.000000	10.500000	11100000001110001000
57	0	21.000000	10.500000	11100000001110001000
58	0	21.000000	15.750000	11100000001110001000
59	0	21.000000	10.500000	11100000001110001000
60	0	21.000000	18.375000	11100000001110001000
61	0	21.000000	13.125000	11100000001110001000
62	0	21.000000	13.125000	11100000001110001000
63	0	21.000000	15.750000	11100000001110001000
64	0	21.000000	13.125000	11100000001110001000
65	0	21.000000	13.125000	11100000001110001000
66	0	21.000000	10.500000	11100000001110001000
67	0	21.000000	18.375000	11100000001110001000
68	0	21.000000	18.375000	11100000001110001000
69	0	21.000000	15.750000	11100000001110001000
70	0	21.000000	15.750000	11100000001110001000
71	0	21.000000	18.375000	11100000001110001000
72	0	21.000000	13.125000	11100000001110001000
73	0	21.000000	21.000000	11100000001110001000
74	0	21.000000	15.750000	11100000001110001000
75	0	21.000000	13.125000	11100000001110001000
76	0	21.000000	13.125000	11100000001110001000
77	0	21.000000	15.750000	11100000001110001000
78	0	21.000000	15.750000	11100000001110001000
79	0	21.000000	15.750000	11100000001110001000
80	0	21.000000	13.125000	11100000001110001000
81	0	21.000000	15.750000	11100000001110001000
82	0	21.000000	15.750000	11100000001110001000
83	0	21.000000	15.750000	11100000001110001000
84	0	21.000000	10.500000	11100000001110001000
85	0	21.000000	15.750000	11100000001110001000
86	0	21.000000	7.875000	11100000001110001000
87	0	21.000000	15.750000	11100000001110001000
88	0	21.000000	10.500000	11100000001110001000
89	0	21.000000	15.750000	11100000001110001000
90	0	21.000000	5.250000	11100000001110001000
91	0	21.000000	13.125000	11100000001110001000
92	0	21.000000	13.125000	11100000001110001000
93	0	21.000000	10.500000	11100000001110001000
94	0	21.000000	15.750000	11100000001110001000
95	0	21.000000	15.750000	11100000001110001000
96	0	21.000000	15.750000	11100000001110001000
97	0	21.000000	18.375000	11100000001110001000
98	0	21.000000	13.125000	11100000001110001000
99	0	21.000000	15.750000	11100000001110001000

2024/ 5/30, 18:36:16 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/30, 18:40:21 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/30, 18:40:59 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	

2024/ 5/30, 18:42:30 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	
0	0	0.000000	0.000000	01011110000101101110
1	0	0.000000	0.000000	01011110000101101110
2	0	0.000000	0.000000	01011110000101101110
3	0	0.000000	0.000000	01011110000101101110
4	0	0.000000	0.000000	01011110000101101110
5	0	0.000000	0.000000	01011110000101101110
6	0	0.000000	0.000000	01011110000101101110
7	0	0.000000	0.000000	01011110000101101110
8	0	0.000000	0.000000	01011110000101101110
9	0	0.000000	0.000000	01011110000101101110
10	0	0.000000	0.000000	01011110000101101110
11	0	0.000000	0.000000	01011110000101101110
12	0	0.000000	0.000000	01011110000101101110
13	0	0.000000	0.000000	01011110000101101110
14	0	0.000000	0.000000	01011110000101101110
15	0	0.000000	0.000000	01011110000101101110
16	0	0.000000	0.000000	01011110000101101110
17	0	0.000000	0.000000	01011110000101101110
18	0	0.000000	0.000000	01011110000101101110
19	0	0.000000	0.000000	01011110000101101110
20	0	0.000000	0.000000	01011110000101101110
21	0	0.000000	0.000000	01011110000101101110
22	0	0.000000	0.000000	01011110000101101110
23	0	0.000000	0.000000	01011110000101101110
24	0	0.000000	0.000000	01011110000101101110
25	0	0.000000	0.000000	01011110000101101110
26	0	0.000000	0.000000	01011110000101101110
27	0	0.000000	0.000000	01011110000101101110
28	0	0.000000	0.000000	01011110000101101110
29	0	0.000000	0.000000	01011110000101101110
30	0	0.000000	0.000000	01011110000101101110
31	0	0.000000	0.000000	01011110000101101110
32	0	0.000000	0.000000	01011110000101101110
33	0	0.000000	0.000000	01011110000101101110
34	0	0.000000	0.000000	01011110000101101110
35	0	0.000000	0.000000	01011110000101101110
36	0	0.000000	0.000000	01011110000101101110
37	0	0.000000	0.000000	01011110000101101110
38	0	0.000000	0.000000	01011110000101101110
39	0	0.000000	0.000000	01011110000101101110
40	0	0.000000	0.000000	01011110000101101110
41	0	0.000000	0.000000	01011110000101101110
42	0	0.000000	0.000000	01011110000101101110
43	0	0.000000	0.000000	01011110000101101110
44	0	0.000000	0.000000	01011110000101101110
45	0	0.000000	0.000000	01011110000101101110
46	0	0.000000	0.000000	01011110000101101110
47	0	0.000000	0.000000	01011110000101101110
48	0	0.000000	0.000000	01011110000101101110
49	0	0.000000	0.000000	01011110000101101110
50	0	0.000000	0.000000	01011110000101101110
51	0	0.000000	0.000000	01011110000101101110
52	0	0.000000	0.000000	01011110000101101110
53	0	0.000000	0.000000	01011110000101101110
54	0	0.000000	0.000000	01011110000101101110
55	0	0.000000	0.000000	01011110000101101110
56	0	0.000000	0.000000	01011110000101101110
57	0	0.000000	0.000000	01011110000101101110
58	0	0.000000	0.000000	01011110000101101110
59	0	0.000000	0.000000	01011110000101101110
60	0	0.000000	0.000000	01011110000101101110
61	0	0.000000	0.000000	01011110000101101110
62	0	0.000000	0.000000	01011110000101101110
63	0	0.000000	0.000000	01011110000101101110
64	0	0.000000	0.000000	01011110000101101110
65	0	0.000000	0.000000	01011110000101101110
66	0	0.000000	0.000000	01011110000101101110
67	0	0.000000	0.000000	01011110000101101110
68	0	0.000000	0.000000	01011110000101101110
69	0	0.000000	0.000000	01011110000101101110
70	0	0.000000	0.000000	01011110000101101110
71	0	0.000000	0.000000	01011110000101101110
72	0	0.000000	0.000000	01011110000101101110
73	0	0.000000	0.000000	01011110000101101110
74	0	0.000000	0.000000	01011110000101101110
75	0	0.000000	0.000000	01011110000101101110
76	0	0.000000	0.000000	01011110000101101110
77	0	0.000000	0.000000	01011110000101101110
78	0	0.000000	0.000000	01011110000101101110
79	0	0.000000	0.000000	01011110000101101110
80	0	0.000000	0.000000	01011110000101101110
81	0	0.000000	0.000000	01011110000101101110
82	0	0.000000	0.000000	01011110000101101110
83	0	0.000000	0.000000	01011110000101101110
84	0	0.000000	0.000000	01011110000101101110
85	0	0.000000	0.000000	01011110000101101110
86	0	0.000000	0.000000	01011110000101101110
87	0	0.000000	0.000000	01011110000101101110
88	0	0.000000	0.000000	01011110000101101110
89	0	0.000000	0.000000	01011110000101101110
90	0	0.000000	0.000000	01011110000101101110
91	0	0.000000	0.000000	01011110000101101110
92	0	0.000000	0.000000	01011110000101101110
93	0	0.000000	0.000000	01011110000101101110
94	0	0.000000	0.000000	01011110000101101110
95	0	0.000000	0.000000	01011110000101101110
96	0	0.000000	0.000000	01011110000101101110
97	0	0.000000	0.000000	01011110000101101110
98	0	0.000000	0.000000	01011110000101101110
99	0	0.000000	0.000000	01011110000101101110

2024/ 5/30, 18:48:59 
Generation	Indiv No.	Fitness(Best)	Fitness(Ave.)	Genotype	
0	2	21.000000	5.250000	10100110000000010010
1	0	21.000000	10.500000	10100110000000010010
2	0	21.000000	13.125000	10100110000000010010
3	0	21.000000	18.375000	10100110000000010010
4	0	21.000000	7.875000	10100110000000010010
5	0	21.000000	18.375000	10100110000000010010
6	0	21.000000	13.125000	10100110000000010010
7	0	21.000000	18.375000	10100110000000010010
8	0	21.000000	13.125000	10100110000000010010
9	0	21.000000	21.000000	10100110000000010010
10	0	21.000000	13.125000	10100110000000010010
11	0	21.000000	21.000000	10100110000000010010
12	0	21.000000	18.375000	10100110000000010010
13	0	21.000000	18.375000	10100110000000010010
14	0	21.000000	13.125000	10100110000000010010
15	0	21.000000	15.750000	10100110000000010010
16	0	21.000000	15.750000	10100110000000010010
17	0	21.000000	15.750000	10100110000000010010
18	0	21.000000	13.125000	10100110000000010010
19	0	21.000000	5.250000	10100110000000010010
20	0	21.000000	10.500000	10100110000000010010
21	0	21.000000	18.375000	10100110000000010010
22	0	21.000000	13.125000	10100110000000010010
23	0	21.000000	7.875000	10100110000000010010
24	0	21.000000	10.500000	10100110000000010010
25	0	21.000000	21.000000	10100110000000010010
26	0	21.000000	18.375000	10100110000000010010
27	0	21.000000	10.500000	10100110000000010010
28	0	21.000000	18.375000	10100110000000010010
29	0	21.000000	15.750000	10100110000000010010
30	0	21.000000	15.750000	10100110000000010010
31	0	21.000000	18.375000	10100110000000010010
32	0	21.000000	15.750000	10100110000000010010
